Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Tom's Tourney,2024-05-03,Outsiterz,Jetset Open,13,11,228.840,1.000,0,-203.700
Tom's Tourney,2024-05-03,Tchac,Clapham,14,11,313.338,1.000,0,-113.770
Tom's Tourney,2024-05-03,Tchac,Cotarica Grandes,11,8,365.609,1.000,0,138.200
Tom's Tourney,2024-05-03,Tchac,Hardfisch,15,7,600.000,1.000,0,593.510
Single Game,2024-05-04,One Tribe,BFD LaFotta,15,9,515.481,1.000,0,-81.630
Tom's Tourney,2024-05-04,BFD LaFotta,Chevron Action Flash,14,10,398.702,1.000,0,90.360
Tom's Tourney,2024-05-04,BFD LaFotta,Quijotes,15,8,564.809,1.000,0,306.920
Tom's Tourney,2024-05-04,Chevron Action Flash,Grut,12,9,345.365,1.000,0,152.290
Tom's Tourney,2024-05-04,Clapham,Hardfisch,13,8,496.160,1.000,0,707.280
Tom's Tourney,2024-05-04,Clapham,Jetset Open,14,12,220.957,1.000,0,356.300
Tom's Tourney,2024-05-04,Cotarica Grandes,Hardfisch,15,9,515.481,1.000,0,455.310
Tom's Tourney,2024-05-04,Cotarica Grandes,Outsiterz,14,12,220.957,1.000,0,308.030
Tom's Tourney,2024-05-04,Cotarica Grandes,UFO,15,7,600.000,1.000,0,429.490
Tom's Tourney,2024-05-04,Freezzz Beezzz,UFO,15,11,381.165,1.000,0,27.280
Tom's Tourney,2024-05-04,Hardfisch,Freezzz Beezzz,15,14,125.000,1.000,0,-53.100
Tom's Tourney,2024-05-04,Tchac,Iznogood,11,10,125.000,1.000,0,269.720
Tom's Tourney,2024-05-04,Tchac,Jetset Open,13,11,228.840,1.000,0,242.530
Tom's Tourney,2024-05-04,Tchac,Outsiterz,14,12,220.957,1.000,0,446.230
Tom's Tourney,2024-05-05,BFD LaFotta,Tchac,14,9,473.868,1.000,0,59.950
Tom's Tourney,2024-05-05,Chevron Action Flash,Iznogood,11,10,125.000,1.000,0,239.310
Tom's Tourney,2024-05-05,Clapham,Tchac,12,8,441.155,1.000,0,113.770
Tom's Tourney,2024-05-05,Grut,Jetset Open,15,8,564.809,1.000,0,59.830
Tom's Tourney,2024-05-05,Jetset Open,Bristol,14,10,398.702,1.000,0,51.940
Tom's Tourney,2024-05-05,Quijotes,Iznogood,13,8,496.160,1.000,0,22.750
Tom's Tourney,2024-05-05,Solebang,Krakens,12,8,441.155,1.000,0,441.150
Elite Invite 2024 Leuven,2024-05-10,BFD LaFotta,Alba,15,7,600.000,1.000,0,466.180
Elite Invite 2024 Leuven,2024-05-10,Chevron Action Flash,Alba,15,9,515.481,1.000,0,375.820
Elite Invite 2024 Leuven,2024-05-10,Clapham,Gentle,15,11,381.165,1.000,0,91.840
Elite Invite 2024 Leuven,2024-05-10,Clapham,Wall City,15,14,125.000,1.000,0,38.890
Elite Invite 2024 Leuven,2024-05-10,Gentle,Jetset Open,15,13,214.179,1.000,0,264.460
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,BFD LaFotta,12,11,125.000,1.000,0,100.780
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,Chevron Action Flash,15,14,125.000,1.000,0,191.140
Elite Invite 2024 Leuven,2024-05-10,Wall City,Jetset Open,15,11,381.165,1.000,0,317.410
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Alba,15,7,600.000,1.000,0,466.180
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Chevron Action Flash,14,12,220.957,1.000,0,90.360
Elite Invite 2024 Leuven,2024-05-11,Chevron Action Flash,Wall City,15,13,214.179,1.000,0,-105.290
Elite Invite 2024 Leuven,2024-05-11,Clapham,Alba,15,9,515.481,1.000,0,520.000
Elite Invite 2024 Leuven,2024-05-11,Clapham,Jetset Open,15,13,214.179,1.000,0,356.300
Elite Invite 2024 Leuven,2024-05-11,Gentle,BFD LaFotta,13,10,328.142,1.000,0,-38.020
Elite Invite 2024 Leuven,2024-05-11,Gentle,Clapham,15,14,125.000,1.000,0,-91.840
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Alba,15,9,515.481,1.000,0,566.960
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Chevron Action Flash,15,11,381.165,1.000,0,191.140
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Jetset Open,13,11,228.840,1.000,0,403.260
Elite Invite 2024 Leuven,2024-05-11,Wall City,Gentle,14,12,220.957,1.000,0,52.950
Elite Invite 2024 Leuven,2024-05-11,Wall City,Jetset Open,15,11,381.165,1.000,0,317.410
Elite Invite 2024 Leuven,2024-05-12,Alba,Jetset Open,15,12,300.492,1.000,0,-163.700
Elite Invite 2024 Leuven,2024-05-12,Clapham,Chevron Action Flash,15,13,214.179,1.000,0,144.180
Elite Invite 2024 Leuven,2024-05-12,Mooncatchers,Gentle,15,13,214.179,1.000,0,138.800
Elite Invite 2024 Leuven,2024-05-12,Wall City,BFD LaFotta,15,14,125.000,1.000,0,14.930
Mistrzostwa Polski Open/Women 2024,2024-05-26,Panthers Wrocław,Uprising Ultimate,14,11,313.338,1.000,0,-18.900
DFV-Open-Pokal,2024-06-09,7Schwaben,FrankN,15,13,214.179,1.000,0,-68.820
DFV-Open-Pokal,2024-06-09,7Schwaben,Hardfisch,15,13,214.179,1.000,0,222.840
DFV-Open-Pokal,2024-06-09,Bad Skid,7Schwaben,15,11,381.165,1.000,0,106.810
UKU Regionals,2024-06-09,Alba,SMOG,12,10,238.123,1.000,0,-30.080
UKU Regionals,2024-06-09,Bristol,Smash'D,14,9,473.868,1.000,0,280.760
UKU Regionals,2024-06-09,Chevron Action Flash,Alba,15,6,600.000,1.000,0,375.820
UKU Regionals,2024-06-09,Smash'D,Ka-Pow!,15,9,515.481,1.000,0,295.000
Windmill Tournament,2024-06-14,Clapham,Flying Angels Bern,15,7,600.000,1.000,0,605.770
Windmill Tournament,2024-06-14,Grut,OTSO,15,6,600.000,1.000,1,681.480
Windmill Tournament,2024-06-15,Clapham,Grut,11,6,546.695,0.946,0,296.470
Windmill Tournament,2024-06-15,Flying Angels Bern,OTSO,13,9,418.566,1.000,0,372.180
UKU Nationals Div 1 & 2,2024-07-07,Alba,Bristol,15,14,125.000,1.000,0,-111.760
UKU Nationals Div 1 & 2,2024-07-07,Alba,Ka-Pow!,15,10,453.604,1.000,0,464.000
UKU Nationals Div 1 & 2,2024-07-07,Bristol,Ka-Pow!,15,10,453.604,1.000,0,575.760
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Bristol,15,12,300.492,1.000,0,264.060
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Ka-Pow!,15,6,600.000,1.000,1,839.820
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,SMOG,15,14,125.000,1.000,0,345.740
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Smash'D,15,5,600.000,1.000,0,544.820
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Bristol,13,12,125.000,1.000,0,-81.680
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Ka-Pow!,15,5,600.000,1.000,0,494.080
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Smash'D,12,11,125.000,1.000,0,199.080
UKU Nationals Div 1 & 2,2024-07-07,Smash'D,Alba,15,13,214.179,1.000,0,-169.000
Summer Tour - Malmö,2024-08-03,Aarhus,Freezzz Beezzz,13,12,125.000,1.000,0,-342.290
Summer Tour - Malmö,2024-08-03,Freezzz Beezzz,KFK,11,9,249.207,1.000,0,-107.020
Summer Tour - Malmö,2024-08-03,Freezzz Beezzz,OTSO,12,10,238.123,1.000,0,323.770
